eva_count_list,eva_value_list,control_tag_list,servers_list
331,3.410584397315979,S,"('192.168.0.16', 5001)"
332,3.439818711280823,S,"('192.168.0.18', 5001)"
333,3.407492423057556,S,"('192.168.0.18', 5001)"
334,3.3396591758728027,S,"('192.168.0.18', 5001)"
335,3.314710650444031,S,"('192.168.0.18', 5001)"
336,3.247486228942871,S,"('192.168.0.16', 5001)"
337,3.245535931587219,S,"('192.168.0.18', 5001)"
338,3.1807804489135743,S,"('192.168.0.18', 5001)"
339,3.2626608276367186,S,"('192.168.0.18', 5001)"
340,3.2304303312301634,S,"('192.168.0.17', 5001)"
341,3.282215647697449,S,"('192.168.0.18', 5001)"
342,3.350480489730835,S,"('192.168.0.18', 5001)"
343,3.3922542476654054,S,"('192.168.0.17', 5001)"
344,3.3788907718658447,S,"('192.168.0.15', 5001)"
345,3.396636085510254,S,"('192.168.0.17', 5001)"
346,3.5326462411880493,S,"('192.168.0.18', 5001)"
347,3.5605363559722902,S,"('192.168.0.17', 5001)"
348,3.5680367374420165,S,"('192.168.0.17', 5001)"
349,3.7585149669647215,S,"('192.168.0.18', 5001)"
350,3.6808904123306276,S,"('192.168.0.16', 5001)"
351,3.9380837535858153,S,"('192.168.0.17', 5001)"
352,3.934100012779236,S,"('192.168.0.16', 5001)"
353,3.977592053413391,S,"('192.168.0.18', 5001)"
354,3.967237362861633,S,"('192.168.0.18', 5001)"
355,3.948363642692566,S,"('192.168.0.17', 5001)"
356,3.981293396949768,S,"('192.168.0.17', 5001)"
357,4.303130712509155,S,"('192.168.0.16', 5001)"
358,4.327852511405945,S,"('192.168.0.15', 5001)"
359,4.461814708709717,S,"('192.168.0.18', 5001)"
360,4.563489098548889,S,"('192.168.0.16', 5001)"
361,4.691481952667236,S,"('192.168.0.15', 5001)"
362,4.997059826850891,S,"('192.168.0.15', 5001)"
363,5.031288352012634,S,"('192.168.0.18', 5001)"
364,5.4281719779968265,S,"('192.168.0.18', 5001)"
365,5.570686469078064,S,"('192.168.0.15', 5001)"
366,5.589462499618531,S,"('192.168.0.18', 5001)"
367,5.628852353096009,S,"('192.168.0.18', 5001)"
368,5.780670399665833,S,"('192.168.0.16', 5001)"
369,5.801652531623841,S,"('192.168.0.18', 5001)"
370,5.87261091709137,S,"('192.168.0.17', 5001)"
371,5.890409002304077,S,"('192.168.0.18', 5001)"
372,5.913375058174133,S,"('192.168.0.15', 5001)"
373,5.9740711164474485,S,"('192.168.0.17', 5001)"
374,5.970397024154663,S,"('192.168.0.18', 5001)"
375,5.977942290306092,S,"('192.168.0.16', 5001)"
376,6.027643356323242,S,"('192.168.0.15', 5001)"
377,6.024253849983215,S,"('192.168.0.15', 5001)"
378,6.016791324615479,S,"('192.168.0.17', 5001)"
379,5.955263705253601,S,"('192.168.0.16', 5001)"
380,5.879969434738159,S,"('192.168.0.16', 5001)"
381,5.784897847175598,S,"('192.168.0.16', 5001)"
382,5.744973702430725,S,"('192.168.0.17', 5001)"
383,5.795228667259217,S,"('192.168.0.15', 5001)"
384,5.774958934783935,S,"('192.168.0.16', 5001)"
385,5.754959392547607,S,"('192.168.0.15', 5001)"
386,5.759155006408691,S,"('192.168.0.17', 5001)"
387,5.78354775428772,S,"('192.168.0.15', 5001)"
388,5.891132669448853,S,"('192.168.0.16', 5001)"
389,5.845580940246582,S,"('192.168.0.17', 5001)"
390,5.941521129608154,S,"('192.168.0.18', 5001)"
391,5.891484179496765,S,"('192.168.0.17', 5001)"
392,6.020966539382934,S,"('192.168.0.18', 5001)"
393,5.9916401910781865,S,"('192.168.0.17', 5001)"
394,5.9822724199295045,S,"('192.168.0.17', 5001)"
395,5.976924085617066,S,"('192.168.0.17', 5001)"
