eva_count_list,eva_value_list,control_tag_list,servers_list
284,10.54026985168457,S,"('192.168.0.15', 5001)"
285,10.31918215751648,S,"('192.168.0.15', 5001)"
286,13.256829261779785,S,"('192.168.0.15', 5001)"
287,3.445847272872925,S,"('192.168.0.15', 5001)"
288,3.477234125137329,S,"('192.168.0.15', 5001)"
289,1.9194812774658203,S,"('192.168.0.15', 5001)"
290,7.085047960281372,S,"('192.168.0.15', 5001)"
291,7.580333232879639,S,"('192.168.0.15', 5001)"
292,8.321381568908691,S,"('192.168.0.15', 5001)"
293,9.178163290023804,S,"('192.168.0.15', 5001)"
294,8.652278900146484,S,"('192.168.0.15', 5001)"
295,12.65717887878418,S,"('192.168.0.15', 5001)"
296,6.317394256591797,S,"('192.168.0.15', 5001)"
297,6.663403272628784,S,"('192.168.0.15', 5001)"
298,8.885713815689087,S,"('192.168.0.15', 5001)"
299,5.095597982406616,S,"('192.168.0.15', 5001)"
300,5.248530626296997,S,"('192.168.0.15', 5001)"
301,5.602041959762573,S,"('192.168.0.15', 5001)"
302,4.56049656867981,S,"('192.168.0.15', 5001)"
303,5.149066209793091,S,"('192.168.0.15', 5001)"
304,4.297107696533203,S,"('192.168.0.15', 5001)"
305,3.485452651977539,S,"('192.168.0.15', 5001)"
306,4.066463470458984,S,"('192.168.0.15', 5001)"
307,3.367932081222534,S,"('192.168.0.15', 5001)"
308,3.2860941886901855,S,"('192.168.0.15', 5001)"
309,2.845245838165283,S,"('192.168.0.15', 5001)"
310,1.5867595672607422,S,"('192.168.0.15', 5001)"
311,2.1284613609313965,S,"('192.168.0.15', 5001)"
312,8.33497166633606,S,"('192.168.0.15', 5001)"
313,10.307063579559326,S,"('192.168.0.15', 5001)"
314,10.106972455978394,S,"('192.168.0.15', 5001)"
315,10.629530191421509,S,"('192.168.0.15', 5001)"
316,12.34955883026123,S,"('192.168.0.15', 5001)"
317,11.611823320388794,S,"('192.168.0.15', 5001)"
318,13.679855346679688,S,"('192.168.0.15', 5001)"
319,8.726637601852417,S,"('192.168.0.15', 5001)"
320,9.035271883010864,S,"('192.168.0.15', 5001)"
321,7.080573558807373,S,"('192.168.0.15', 5001)"
322,7.433532953262329,S,"('192.168.0.15', 5001)"
323,3.8964738845825195,S,"('192.168.0.15', 5001)"
324,3.970679759979248,S,"('192.168.0.15', 5001)"
325,3.553666830062866,S,"('192.168.0.15', 5001)"
326,6.946434736251831,S,"('192.168.0.15', 5001)"
327,8.945118427276611,S,"('192.168.0.15', 5001)"
328,9.017988681793213,S,"('192.168.0.15', 5001)"
329,9.312276124954224,S,"('192.168.0.15', 5001)"
330,9.782532930374146,S,"('192.168.0.15', 5001)"
331,5.463240385055542,S,"('192.168.0.15', 5001)"
332,7.615885257720947,S,"('192.168.0.15', 5001)"
333,7.046631097793579,S,"('192.168.0.15', 5001)"
334,9.885608673095703,S,"('192.168.0.15', 5001)"
335,6.005762815475464,S,"('192.168.0.15', 5001)"
336,10.153335094451904,S,"('192.168.0.15', 5001)"
337,7.609226703643799,S,"('192.168.0.15', 5001)"
338,15.370901584625244,S,"('192.168.0.15', 5001)"
339,7.770840644836426,S,"('192.168.0.15', 5001)"
